ID,N,gap,Length_before,Length_after,Year,cluster,previous,Country
MK598382,0,154,NA,NA,2013,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598383,0,154,NA,NA,2013,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598384,0,154,NA,NA,2013,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598385,0,154,NA,NA,2013,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598386,0,154,NA,NA,2013,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598387,0,154,NA,NA,2013,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598388,0,154,NA,NA,2013,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598389,0,154,NA,NA,2013,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598390,0,154,NA,NA,2014,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598391,0,154,NA,NA,2014,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598392,0,154,NA,NA,2014,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598393,0,154,NA,NA,2014,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598394,0,154,NA,NA,2014,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598395,0,154,NA,NA,2014,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598396,0,154,NA,NA,2014,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
MK598397,0,154,NA,NA,2014,Cosmopolitan NEE_C1,Cosmopolitan NEE,NA
EU293115,0,135,NA,NA,1991,Cosmopolitan WE_A1,Cosmopolitan WE,NA
KX148125,0,135,NA,NA,1994,Cosmopolitan WE_A1,Cosmopolitan WE,NA
KX148126,0,135,NA,NA,1996,Cosmopolitan WE_A1,Cosmopolitan WE,NA
KX148127,0,135,NA,NA,1991,Cosmopolitan WE_A1,Cosmopolitan WE,NA
KX148128,0,135,NA,NA,1992,Cosmopolitan WE_A1,Cosmopolitan WE,NA
KX148129,0,135,NA,NA,1994,Cosmopolitan WE_A1,Cosmopolitan WE,NA
KX148130,0,135,NA,NA,1994,Cosmopolitan WE_A1,Cosmopolitan WE,NA
KX148131,0,135,NA,NA,1994,Cosmopolitan WE_A1,Cosmopolitan WE,NA
KX148132,0,135,NA,NA,1994,Cosmopolitan WE_A1,Cosmopolitan WE,NA
KX148133,0,135,NA,NA,1986,Cosmopolitan WE_A1,Cosmopolitan WE,NA
KX148134,0,135,NA,NA,1994,Cosmopolitan WE_A1,Cosmopolitan WE,NA
KX148135,0,135,NA,NA,1991,Cosmopolitan_A1.1.1,Cosmopolitan WE,NA
LN879481,0,135,NA,NA,1998,Cosmopolitan WE_A1,Cosmopolitan WE,NA
MG458310,0,135,NA,NA,1986,Cosmopolitan WE_A1,Cosmopolitan WE,NA
KX148104,0,13,NA,NA,1978,Cosmopolitan_A1.1,Cosmopolitan YUGCOW,NA
MG458309,0,13,NA,NA,1978,Cosmopolitan_A1.1,Cosmopolitan YUGCOW,NA
KX148161,0,135,NA,NA,1972,Cosmopolitan_A1.1.1,Cosmopolitan YUGFOX,NA
EU311738,0,0,NA,NA,1999,NA,RAC-SK,NA
JQ685901,0,0,NA,NA,2003,RAC-SK_B1.1,RAC-SK,NA
JQ685929,0,13,NA,NA,2009,RAC-SK_B1.1,RAC-SK,NA
JQ685938,0,11,NA,NA,2009,RAC-SK_B1.1,RAC-SK,NA
JQ685954,0,13,NA,NA,2007,RAC-SK_B1.1,RAC-SK,NA
JQ685968,0,10,NA,NA,2009,RAC-SK_B1.1,RAC-SK,NA
KY026414,0,0,NA,NA,2013,RAC-SK_F1.1,RAC-SK,NA
KY026415,0,0,NA,NA,2014,RAC-SK_J1,RAC-SK,NA
KY026416,0,1,NA,NA,1995,RAC-SK_A1,RAC-SK,NA
KY026417,0,1,NA,NA,1998,RAC-SK_A1,RAC-SK,NA
KY026418,0,1,NA,NA,1998,NA,RAC-SK,NA
KY026419,0,0,NA,NA,2004,RAC-SK_A1.2,RAC-SK,NA
KY026420,0,0,NA,NA,2004,RAC-SK_C1.1,RAC-SK,NA
KY026421,0,1,NA,NA,2011,RAC-SK_A1.2,RAC-SK,NA
KY026422,0,0,NA,NA,1999,NA,RAC-SK,NA
KY026423,0,0,NA,NA,1999,NA,RAC-SK,NA
KY026424,0,1,NA,NA,1999,RAC-SK_A1,RAC-SK,NA
KY026425,0,0,NA,NA,1999,RAC-SK_Z1,RAC-SK,NA
KY026426,0,0,NA,NA,2000,RAC-SK_A1,RAC-SK,NA
KY026427,0,1,NA,NA,2000,RAC-SK_A1,RAC-SK,NA
KY026428,0,0,NA,NA,2000,NA,RAC-SK,NA
KY026429,0,0,NA,NA,2000,NA,RAC-SK,NA
KY026430,0,0,NA,NA,2000,RAC-SK_Z1,RAC-SK,NA
KY026431,0,0,NA,NA,2000,RAC-SK_Z1,RAC-SK,NA
KY026432,0,0,NA,NA,2000,RAC-SK_A2,RAC-SK,NA
KY026433,0,0,NA,NA,2000,NA,RAC-SK,NA
KY026434,0,0,NA,NA,2000,NA,RAC-SK,NA
KY026435,0,0,NA,NA,2000,RAC-SK_Z1,RAC-SK,NA
KY026436,0,0,NA,NA,2000,RAC-SK_Z1,RAC-SK,NA
KY026437,0,0,NA,NA,2000,NA,RAC-SK,NA
KY026438,0,0,NA,NA,2000,NA,RAC-SK,NA
KY026439,0,0,NA,NA,2000,RAC-SK_Z1,RAC-SK,NA
KY026440,0,0,NA,NA,2000,RAC-SK_Z1,RAC-SK,NA
KY026441,0,0,NA,NA,2000,RAC-SK_Z1,RAC-SK,NA
KY026442,0,0,NA,NA,2000,RAC-SK_Z1,RAC-SK,NA
KY026443,0,0,NA,NA,2000,RAC-SK_Z1,RAC-SK,NA
KY026444,0,0,NA,NA,2001,RAC-SK_Z1,RAC-SK,NA
KY026445,0,0,NA,NA,2001,RAC-SK_Z1,RAC-SK,NA
KY026446,0,0,NA,NA,2001,RAC-SK_Z1.1,RAC-SK,NA
KY026447,0,0,NA,NA,2001,RAC-SK_Z1,RAC-SK,NA
KY026448,0,0,NA,NA,2001,RAC-SK_Z1,RAC-SK,NA
KY026449,0,0,NA,NA,2001,RAC-SK_Z1,RAC-SK,NA
KY026450,0,0,NA,NA,2001,RAC-SK_Z1,RAC-SK,NA
KY026451,0,0,NA,NA,2001,RAC-SK_Z1.1,RAC-SK,NA
KY026452,0,0,NA,NA,2001,RAC-SK_Z1,RAC-SK,NA
KY026453,0,0,NA,NA,2001,RAC-SK_Z1,RAC-SK,NA
KY026454,0,0,NA,NA,2001,RAC-SK_Z1.1,RAC-SK,NA
KY026455,0,1,NA,NA,2001,RAC-SK_Z1,RAC-SK,NA
KY026456,0,0,NA,NA,2001,RAC-SK_Z1,RAC-SK,NA
KY026457,0,0,NA,NA,2001,RAC-SK_Z1,RAC-SK,NA
KY026458,0,0,NA,NA,2001,RAC-SK_Z1.1,RAC-SK,NA
KY026459,0,0,NA,NA,2002,RAC-SK_Z1,RAC-SK,NA
KY026460,0,0,NA,NA,2002,RAC-SK_Z1.1,RAC-SK,NA
KY026461,0,0,NA,NA,2002,RAC-SK_A2,RAC-SK,NA
KY026462,0,0,NA,NA,2002,RAC-SK_A2,RAC-SK,NA
KY026463,0,0,NA,NA,2002,RAC-SK_Z1.1,RAC-SK,NA
KY026464,0,0,NA,NA,2003,RAC-SK_A2,RAC-SK,NA
KY026465,0,0,NA,NA,2003,RAC-SK_Z1.1,RAC-SK,NA
KY026466,0,0,NA,NA,2003,RAC-SK_A2,RAC-SK,NA
KY026467,0,0,NA,NA,2003,RAC-SK_A2,RAC-SK,NA
KY026468,0,0,NA,NA,2003,RAC-SK_A2,RAC-SK,NA
KY026469,0,0,NA,NA,2003,RAC-SK_A2,RAC-SK,NA
KY026470,0,0,NA,NA,2003,RAC-SK_A2,RAC-SK,NA
KY026471,0,0,NA,NA,2003,RAC-SK_A2,RAC-SK,NA
KY026472,0,0,NA,NA,2003,RAC-SK_Z1.1,RAC-SK,NA
KY026473,0,0,NA,NA,2004,RAC-SK_Z1.1,RAC-SK,NA
KY026474,0,0,NA,NA,2004,RAC-SK_Z1.1,RAC-SK,NA
KY026475,0,0,NA,NA,2004,RAC-SK_Z1.1,RAC-SK,NA
KY026476,0,0,NA,NA,2004,RAC-SK_Z1.1,RAC-SK,NA
KY026477,0,0,NA,NA,2005,RAC-SK_Z1.1,RAC-SK,NA
KY026478,0,1,NA,NA,2006,RAC-SK_N1,RAC-SK,NA
KY026479,0,0,NA,NA,2006,RAC-SK_D1.1.3,RAC-SK,NA
KY026480,0,0,NA,NA,2007,RAC-SK_D1.1.3,RAC-SK,NA
KY026481,0,0,NA,NA,2008,RAC-SK_D1.1,RAC-SK,NA
KY026482,0,1,NA,NA,2008,RAC-SK_G1.1,RAC-SK,NA
KY026483,0,1,NA,NA,2011,RAC-SK_G1.1,RAC-SK,NA
MF143191,0,0,NA,NA,2013,RAC-SK_F1.1,RAC-SK,NA
MF143192,0,0,NA,NA,2013,RAC-SK_F1,RAC-SK,NA
MF143193,0,0,NA,NA,2013,RAC-SK_F1.1.1,RAC-SK,NA
MF143194,0,0,NA,NA,2013,RAC-SK_F1.1.1,RAC-SK,NA
MF143195,0,0,NA,NA,2013,RAC-SK_F1.1.1,RAC-SK,NA
MF143196,0,0,NA,NA,2013,RAC-SK_F1.1,RAC-SK,NA
MF143197,0,0,NA,NA,2013,RAC-SK_B1.1.2,RAC-SK,NA
MF143198,0,0,NA,NA,2013,RAC-SK_F1,RAC-SK,NA
MF143199,0,0,NA,NA,2013,RAC-SK_F1.1.1,RAC-SK,NA
MF143200,0,0,NA,NA,2013,RAC-SK_K1,RAC-SK,NA
MF143201,0,0,NA,NA,2013,RAC-SK_F1.1,RAC-SK,NA
MF143202,0,0,NA,NA,2013,RAC-SK_K1,RAC-SK,NA
MF143203,0,0,NA,NA,2013,RAC-SK_F1,RAC-SK,NA
MF143204,0,1,NA,NA,2013,RAC-SK_F1.1.1,RAC-SK,NA
MF143205,0,1,NA,NA,2013,RAC-SK_F1.1,RAC-SK,NA
MF143206,0,0,NA,NA,2013,RAC-SK_F1.1,RAC-SK,NA
MF143207,0,0,NA,NA,2013,RAC-SK_F1,RAC-SK,NA
MF143208,0,0,NA,NA,2013,RAC-SK_K1,RAC-SK,NA
MF143209,0,0,NA,NA,2013,RAC-SK_F1.1.1,RAC-SK,NA
MF143210,0,1,NA,NA,2013,RAC-SK_F1.1,RAC-SK,NA
MF143211,0,0,NA,NA,2013,RAC-SK_F1.1,RAC-SK,NA
MF143212,0,0,NA,NA,2013,RAC-SK_F1,RAC-SK,NA
MF143213,0,0,NA,NA,2014,RAC-SK_F1,RAC-SK,NA
MF143214,0,0,NA,NA,2014,RAC-SK_F1.1,RAC-SK,NA
MF143215,0,1,NA,NA,2014,RAC-SK_F1.1,RAC-SK,NA
MF143216,0,1,NA,NA,2014,RAC-SK_F1.1,RAC-SK,NA
MF143217,0,0,NA,NA,2014,RAC-SK_J1,RAC-SK,NA
MF143218,0,0,NA,NA,2014,RAC-SK_F1.1,RAC-SK,NA
MF143219,0,0,NA,NA,2014,RAC-SK_F1.1.1,RAC-SK,NA
MF143220,0,0,NA,NA,2014,RAC-SK_K1,RAC-SK,NA
MF143221,0,0,NA,NA,2014,RAC-SK_F1.1.1,RAC-SK,NA
MF143222,0,0,NA,NA,2014,RAC-SK_J1,RAC-SK,NA
MF143223,0,1,NA,NA,2000,RAC-SK_K1,RAC-SK,NA
MF143224,0,1,NA,NA,2000,RAC-SK_K1,RAC-SK,NA
MF143225,0,1,NA,NA,2000,RAC-SK_K1,RAC-SK,NA
MF143226,0,1,NA,NA,2000,RAC-SK_K1,RAC-SK,NA
MF143227,0,1,NA,NA,2000,RAC-SK_K1,RAC-SK,NA
MF143228,0,1,NA,NA,2001,RAC-SK_K1,RAC-SK,NA
MF143229,0,1,NA,NA,2001,RAC-SK_K1,RAC-SK,NA
MF143230,0,1,NA,NA,2001,RAC-SK_K1,RAC-SK,NA
MF143231,0,1,NA,NA,2001,RAC-SK_K1,RAC-SK,NA
MF143232,0,1,NA,NA,2001,RAC-SK_K1,RAC-SK,NA
MF143233,0,1,NA,NA,2001,RAC-SK_K1,RAC-SK,NA
MF143234,0,1,NA,NA,2002,RAC-SK_K1,RAC-SK,NA
MF143235,0,0,NA,NA,2014,RAC-SK_J1,RAC-SK,NA
MF143236,0,0,NA,NA,2015,RAC-SK_J1,RAC-SK,NA
MF143237,0,0,NA,NA,2015,RAC-SK_J1.1,RAC-SK,NA
MF143238,0,0,NA,NA,2015,RAC-SK_J1.1,RAC-SK,NA
MF143239,0,0,NA,NA,2015,RAC-SK_J1,RAC-SK,NA
MF143240,0,0,NA,NA,2015,RAC-SK_J1,RAC-SK,NA
MF143241,0,0,NA,NA,2015,RAC-SK_J1.1,RAC-SK,NA
MF143242,0,0,NA,NA,2015,RAC-SK_J1,RAC-SK,NA
MF143243,0,0,NA,NA,2015,RAC-SK_J1,RAC-SK,NA
MF143244,0,0,NA,NA,2015,RAC-SK_J1,RAC-SK,NA
MF143245,0,0,NA,NA,2015,RAC-SK_J1.1,RAC-SK,NA
MF143246,0,0,NA,NA,2015,RAC-SK_J1.1,RAC-SK,NA
MF143247,0,0,NA,NA,2015,RAC-SK_J1.1,RAC-SK,NA
MF143248,0,0,NA,NA,2015,RAC-SK_J1,RAC-SK,NA
MF143249,0,0,NA,NA,2015,RAC-SK_J1,RAC-SK,NA
MF143250,0,0,NA,NA,2015,RAC-SK_J1.1,RAC-SK,NA
MF143251,0,0,NA,NA,2015,RAC-SK_J1,RAC-SK,NA
MF143252,0,0,NA,NA,2015,RAC-SK_J1.1,RAC-SK,NA
MF143253,0,0,NA,NA,2015,RAC-SK_J1.1,RAC-SK,NA
MF143254,0,0,NA,NA,2015,RAC-SK_J1.1,RAC-SK,NA
MF143255,0,0,NA,NA,2015,RAC-SK_C1.1.1,RAC-SK,NA
MF143256,0,1,NA,NA,2007,RAC-SK_G1.2,RAC-SK,NA
MF143257,0,0,NA,NA,2004,RAC-SK_A1.2,RAC-SK,NA
MF143258,0,0,NA,NA,2004,RAC-SK_A1.2,RAC-SK,NA
MF143259,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143260,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143261,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143262,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143263,0,1,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143264,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143265,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143266,0,0,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143267,0,1,NA,NA,2007,RAC-SK_G1.2,RAC-SK,NA
MF143268,0,1,NA,NA,2007,RAC-SK_G1.2,RAC-SK,NA
MF143269,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143270,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143271,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143272,0,1,NA,NA,2008,RAC-SK_G1.3,RAC-SK,NA
MF143273,0,1,NA,NA,2008,RAC-SK_G1.3,RAC-SK,NA
MF143274,0,1,NA,NA,2008,RAC-SK_G1.3,RAC-SK,NA
MF143275,0,1,NA,NA,2008,RAC-SK_G1.3,RAC-SK,NA
MF143276,0,1,NA,NA,2009,RAC-SK_G1.2,RAC-SK,NA
MF143277,0,0,NA,NA,2015,RAC-SK_A1.2,RAC-SK,NA
MF143278,0,0,NA,NA,2006,RAC-SK_D1.1.3,RAC-SK,NA
MF143279,0,1,NA,NA,2006,RAC-SK_D1.1,RAC-SK,NA
MF143280,0,1,NA,NA,2006,RAC-SK_D1.1.2,RAC-SK,NA
MF143281,0,1,NA,NA,2006,RAC-SK_H1,RAC-SK,NA
MF143282,0,0,NA,NA,2007,RAC-SK_D1.1.3,RAC-SK,NA
MF143283,0,1,NA,NA,2007,RAC-SK_N1,RAC-SK,NA
MF143284,0,0,NA,NA,2007,RAC-SK_D1.2,RAC-SK,NA
MF143285,0,0,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143286,0,0,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143287,0,0,NA,NA,2007,RAC-SK_D1.1.3,RAC-SK,NA
MF143288,0,0,NA,NA,2008,RAC-SK_N1,RAC-SK,NA
MF143289,0,1,NA,NA,2009,RAC-SK_G1.1,RAC-SK,NA
MF143290,0,0,NA,NA,1994,RAC-SK_B1.2.1,RAC-SK,NA
MF143291,0,0,NA,NA,1995,RAC-SK_D1.1,RAC-SK,NA
MF143292,0,0,NA,NA,2003,RAC-SK_B1,RAC-SK,NA
MF143293,0,0,NA,NA,2003,RAC-SK_B1.2.1,RAC-SK,NA
MF143294,0,0,NA,NA,2003,RAC-SK_B1.2.1,RAC-SK,NA
MF143295,0,1,NA,NA,2003,RAC-SK_B1.2.1,RAC-SK,NA
MF143296,0,1,NA,NA,2004,RAC-SK_A1.1,RAC-SK,NA
MF143297,0,0,NA,NA,2004,RAC-SK_B1.2.1,RAC-SK,NA
MF143298,0,0,NA,NA,2004,RAC-SK_A1.2,RAC-SK,NA
MF143299,0,0,NA,NA,2004,RAC-SK_A1.1.1,RAC-SK,NA
MF143300,0,0,NA,NA,2004,RAC-SK_B1.2,RAC-SK,NA
MF143301,0,0,NA,NA,2004,RAC-SK_A1.1.1,RAC-SK,NA
MF143302,0,1,NA,NA,2004,RAC-SK_B1.2,RAC-SK,NA
MF143303,0,0,NA,NA,2004,RAC-SK_B1.2.1,RAC-SK,NA
MF143304,0,0,NA,NA,2004,RAC-SK_A1.1.1,RAC-SK,NA
MF143305,0,1,NA,NA,2004,RAC-SK_A1.1,RAC-SK,NA
MF143306,0,0,NA,NA,2004,RAC-SK_B1,RAC-SK,NA
MF143307,0,0,NA,NA,2004,RAC-SK_B1,RAC-SK,NA
MF143308,0,0,NA,NA,2010,RAC-SK_A1.2,RAC-SK,NA
MF143309,0,0,NA,NA,2010,RAC-SK_A1.2,RAC-SK,NA
MF143310,0,0,NA,NA,2010,RAC-SK_A1.2,RAC-SK,NA
MF143311,0,0,NA,NA,2010,RAC-SK_B1.2,RAC-SK,NA
MF143312,0,0,NA,NA,2010,RAC-SK_B1.2.1,RAC-SK,NA
MF143313,0,1,NA,NA,2010,RAC-SK_B1.2,RAC-SK,NA
MF143314,0,0,NA,NA,2010,RAC-SK_B1,RAC-SK,NA
MF143315,0,1,NA,NA,2010,RAC-SK_B1.2.1,RAC-SK,NA
MF143316,0,1,NA,NA,2010,RAC-SK_B1.2.1,RAC-SK,NA
MF143317,0,0,NA,NA,2010,RAC-SK_C1,RAC-SK,NA
MF143318,0,0,NA,NA,2014,RAC-SK_B1.2,RAC-SK,NA
MF143319,0,0,NA,NA,2010,RAC-SK_C1,RAC-SK,NA
MF143320,0,0,NA,NA,2010,RAC-SK_B1.2,RAC-SK,NA
MF143321,0,1,NA,NA,2010,RAC-SK_B1.2,RAC-SK,NA
MF143322,0,1,NA,NA,2010,RAC-SK_B1.2.1,RAC-SK,NA
MF143323,0,0,NA,NA,2010,RAC-SK_B1.2.1,RAC-SK,NA
MF143324,0,0,NA,NA,2011,RAC-SK_A1,RAC-SK,NA
MF143325,0,1,NA,NA,2011,RAC-SK_B1.2.1,RAC-SK,NA
MF143326,0,1,NA,NA,2011,RAC-SK_A1.1,RAC-SK,NA
MF143327,0,0,NA,NA,2011,RAC-SK_C1,RAC-SK,NA
MF143328,0,1,NA,NA,2011,RAC-SK_B1.2,RAC-SK,NA
MF143329,0,1,NA,NA,2011,RAC-SK_B1.2.1,RAC-SK,NA
MF143330,0,1,NA,NA,2011,RAC-SK_C1.1,RAC-SK,NA
MF143331,0,1,NA,NA,2011,RAC-SK_C1.1,RAC-SK,NA
MF143332,0,1,NA,NA,2011,RAC-SK_A1.1,RAC-SK,NA
MF143333,0,0,NA,NA,2011,RAC-SK_A1.1.1,RAC-SK,NA
MF143334,0,0,NA,NA,2011,RAC-SK_O1,RAC-SK,NA
MF143335,0,1,NA,NA,2011,RAC-SK_A1.1,RAC-SK,NA
MF143336,0,0,NA,NA,2003,RAC-SK_B1.2,RAC-SK,NA
MF143337,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143338,0,0,NA,NA,2009,RAC-SK_D1.1.3,RAC-SK,NA
MF143339,0,0,NA,NA,2010,RAC-SK_G1,RAC-SK,NA
MF143340,0,0,NA,NA,2011,RAC-SK_D1.1.3,RAC-SK,NA
MF143341,0,0,NA,NA,2006,RAC-SK_D1.1,RAC-SK,NA
MF143342,0,0,NA,NA,2006,RAC-SK_D1.1,RAC-SK,NA
MF143343,0,0,NA,NA,2006,RAC-SK_D1.1,RAC-SK,NA
MF143344,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143345,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143346,0,0,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143347,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143348,0,1,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143349,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143350,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143351,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143352,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143353,0,1,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143354,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143355,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143356,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143357,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143358,0,1,NA,NA,2007,RAC-SK_G1.3,RAC-SK,NA
MF143359,0,1,NA,NA,2007,RAC-SK_G1.2,RAC-SK,NA
MF143360,0,0,NA,NA,2007,RAC-SK_G1.2,RAC-SK,NA
MF143361,0,1,NA,NA,2008,RAC-SK_G1.3,RAC-SK,NA
MF143362,0,1,NA,NA,2008,RAC-SK_G1.2,RAC-SK,NA
MF143363,0,1,NA,NA,2008,RAC-SK_G1.3,RAC-SK,NA
MF143364,0,0,NA,NA,2008,RAC-SK_G1.2,RAC-SK,NA
MF143365,0,1,NA,NA,2008,RAC-SK_G1.3,RAC-SK,NA
MF143366,0,1,NA,NA,2008,RAC-SK_G1.2,RAC-SK,NA
MF143367,0,1,NA,NA,2008,RAC-SK_G1.3,RAC-SK,NA
MF143368,0,1,NA,NA,2008,RAC-SK_G1.3,RAC-SK,NA
MF143369,0,0,NA,NA,2008,RAC-SK_G1.2,RAC-SK,NA
MF143370,0,1,NA,NA,2008,RAC-SK_G1.3,RAC-SK,NA
MF143371,0,1,NA,NA,2008,RAC-SK_G1.3,RAC-SK,NA
MF143372,0,1,NA,NA,2009,RAC-SK_G1.2,RAC-SK,NA
MF143373,0,0,NA,NA,2005,RAC-SK_D1.1.3,RAC-SK,NA
MF143374,0,0,NA,NA,2006,RAC-SK_D1.1.3,RAC-SK,NA
MF143375,0,0,NA,NA,2006,RAC-SK_N1,RAC-SK,NA
MF143376,0,0,NA,NA,2006,RAC-SK_G1,RAC-SK,NA
MF143377,0,1,NA,NA,2006,RAC-SK_N1,RAC-SK,NA
MF143378,0,0,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143379,0,1,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143380,0,1,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143381,0,0,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143382,0,1,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143383,0,1,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143384,0,1,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143385,0,0,NA,NA,2007,RAC-SK_G1.1,RAC-SK,NA
MF143386,0,0,NA,NA,2007,RAC-SK_D1.1.3,RAC-SK,NA
MF143387,0,0,NA,NA,2007,RAC-SK_D1.1.3,RAC-SK,NA
MF143388,0,1,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143389,0,0,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143390,0,1,NA,NA,2007,RAC-SK_G1,RAC-SK,NA
MF143391,0,1,NA,NA,2008,RAC-SK_G1.3,RAC-SK,NA
MF143392,0,0,NA,NA,2009,RAC-SK_G1,RAC-SK,NA
MF143393,0,0,NA,NA,2009,RAC-SK_G1.1,RAC-SK,NA
MF143394,0,0,NA,NA,2009,RAC-SK_D1.1.3,RAC-SK,NA
MF143395,0,0,NA,NA,2009,RAC-SK_H1,RAC-SK,NA
MF143396,0,0,NA,NA,2009,RAC-SK_D1.1.3,RAC-SK,NA
MF143397,0,0,NA,NA,2009,RAC-SK_G1,RAC-SK,NA
MF143398,0,0,NA,NA,2009,RAC-SK_D1.1.3,RAC-SK,NA
MF143399,0,1,NA,NA,2009,RAC-SK_G1.3,RAC-SK,NA
MF143400,0,0,NA,NA,2009,RAC-SK_H1,RAC-SK,NA
MF143401,0,0,NA,NA,2009,RAC-SK_G1,RAC-SK,NA
MF143402,0,0,NA,NA,2009,RAC-SK_G1.1,RAC-SK,NA
MF143403,0,0,NA,NA,2009,RAC-SK_D1.1.3,RAC-SK,NA
MF143404,0,0,NA,NA,2009,RAC-SK_D1.1.3,RAC-SK,NA
MF143405,0,1,NA,NA,2009,RAC-SK_G1,RAC-SK,NA
MF143406,0,0,NA,NA,2009,RAC-SK_N1,RAC-SK,NA
MF143407,0,0,NA,NA,2010,RAC-SK_G1.1,RAC-SK,NA
MF143408,0,1,NA,NA,2010,RAC-SK_G1.1,RAC-SK,NA
MF143409,0,0,NA,NA,2010,RAC-SK_G1.1,RAC-SK,NA
MF143410,0,1,NA,NA,2010,RAC-SK_G1.1,RAC-SK,NA
MF143411,0,1,NA,NA,2010,RAC-SK_G1.1,RAC-SK,NA
MF143412,0,0,NA,NA,2010,RAC-SK_D1.1.3,RAC-SK,NA
MF143413,0,0,NA,NA,2010,RAC-SK_G1.1,RAC-SK,NA
MF143414,0,0,NA,NA,2011,RAC-SK_G1.1,RAC-SK,NA
MF143415,0,0,NA,NA,2011,RAC-SK_H1,RAC-SK,NA
MG562518,0,0,NA,NA,2003,RAC-SK_B1.1.2,RAC-SK,NA
MG562519,0,0,NA,NA,2003,RAC-SK_C1.1.3,RAC-SK,NA
MG562520,0,0,NA,NA,2003,RAC-SK_B1.1.2,RAC-SK,NA
MG562521,0,0,NA,NA,2004,RAC-SK_B1.1,RAC-SK,NA
MG562522,0,0,NA,NA,2003,RAC-SK_B1.1,RAC-SK,NA
MG562523,0,0,NA,NA,1990,RAC-SK_C1.1,RAC-SK,NA
MG562524,0,0,NA,NA,1990,RAC-SK_C1.1.1,RAC-SK,NA
MG562525,0,0,NA,NA,1992,RAC-SK_C1.1.3,RAC-SK,NA
MG562526,0,0,NA,NA,1995,RAC-SK_D1,RAC-SK,NA
MG562527,0,0,NA,NA,2003,RAC-SK_E1.2,RAC-SK,NA
MG562528,0,0,NA,NA,2003,RAC-SK_O1,RAC-SK,NA
MG562529,0,0,NA,NA,2003,RAC-SK_E1.1,RAC-SK,NA
MG562530,0,0,NA,NA,2003,RAC-SK_D1.2,RAC-SK,NA
