Number	sequence.sequenceID	alignment.name	alignment.displayName	sequence.m49_country.id	sequence.m49_country.display_name	sequence.gb_place_sampled	sequence.collection_year	sequence.earliest_collection_year	sequence.latest_collection_year	sequence.gb_length	sequence.gb_create_date	sequence.gb_update_date	sequence.host	sequence.gb_pubmed_id	sequence.isolate	country_edit	Country_update	place_edit	place_update	Collection.year_edit	Collection.year_update	earliest.collection_edit	earliest.collection_update	latest.collection_edit	latest.collection_update	host_edit	host_update	host.common_edit	Lab_construct	vaccine	pubmedID_edit	pubmed_update	Notes
174	AF189352	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C29/97	Colombia	filled in	El Carmen	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
175	AF189353	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C36/97	Colombia	filled in	Cereté	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
176	AF189354	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C24/97	Colombia	filled in	Arauca	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
177	AF189355	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C21/96	Colombia	filled in	Sopó	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
178	AF189356	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C17/96	Colombia	filled in	Simijaca	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
179	AF189357	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C16/96	Colombia	filled in	Tunja	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
180	AF189358	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C15/96	Colombia	filled in	Cómbita	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
181	AF189359	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C14/96	Colombia	filled in	Fortul	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
182	AF189360	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C26/97	Colombia	filled in	Arauca	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
183	AF189361	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C20/96	Colombia	filled in	Saravena	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
184	AF269291	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	01-Jun-00	26-Jul-16	-	12655080	H02/95	Colombia	filled in	Sincelejo	filled in	1995	filled in	1995	filled in	1995	updated	Homo sapiens	filled in		no	no	12655080	unchanged	
185	AF269292	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	01-Jun-00	26-Jul-16	-	12655080	C11/95	Colombia	filled in	Santa Rosa	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
186	AF271109	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	11-Oct-00	14-Jul-16	-	12655080	C47/99	Colombia	filled in	Sevilla	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
187	AF271110	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	11-Oct-00	11-Oct-00	-	-	40647	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2000	unchanged	-	unchanged		no	no	-	unchanged	
188	AF271111	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	11-Oct-00	14-Jul-16	-	12655080	C48/99	Colombia	filled in	Barranca Nueva	unchanged	1999	unchanged	1999	unchanged	2000	unchanged	Canis familiaris	unchanged		no	no	12655080	unchanged	
189	AF271112	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	11-Oct-00	14-Jul-16	-	12655080	C51/99	Colombia	filled in	Retén	unchanged	1999	unchanged	1999	unchanged	2000	unchanged	Canis familiaris	unchanged		no	no	12655080	unchanged	
190	AF271113	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	11-Oct-00	14-Jul-16	-	12655080	C52/99	Colombia	filled in	Barranquilla	unchanged	1999	unchanged	1999	unchanged	2000	unchanged	Canis familiaris	unchanged		no	no	12655080	unchanged	
191	AF276902	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	23-Oct-00	23-Oct-00	-	-	40673	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2000	unchanged	-	unchanged		no	no	-	unchanged	
192	AF276903	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	23-Oct-00	14-Jul-16	-	-	H04/97	Colombia	filled in	San Jacinto	filled in	1997	filled in	1997	filled in	1997	updated	Homo sapiens	filled in		no	no	12655080	filled in	
193	AF276904	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	23-Oct-00	23-Oct-00	-	-	40576	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2000	unchanged	-	unchanged		no	no	-	unchanged	
194	AF276905	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	23-Oct-00	23-Oct-00	-	-	40389	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2000	unchanged	-	unchanged		no	no	-	unchanged	
195	AF276906	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	23-Oct-00	23-Oct-00	-	-	39481	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2000	unchanged	-	unchanged		no	no	-	unchanged	
196	AF276907	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2000	258	23-Oct-00	23-Oct-00	-	-	39414	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2000	unchanged	-	unchanged		no	no	-	unchanged	
222	AY192371	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C35/97	Colombia	filled in	Montería	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
223	AY192372	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C41/98	Colombia	filled in	Purísima	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
224	AY192373	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C08/95	Colombia	filled in	Cómbita	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
225	AY192374	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C06/95	Colombia	filled in	Cómbita	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
226	AY192375	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C30/97	Colombia	filled in	Arauca	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
227	AY192377	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C56/00	Colombia	filled in	Puerto Colombia	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
228	AY192378	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C12/95	Colombia	filled in	Cartagena	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
229	AY192379	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C02/94	Colombia	filled in	Soracá	filled in	1994	filled in	1994	filled in	1994	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
230	AY192380	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C09/95	Colombia	filled in	Villa de Leyva	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
231	AY192381	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C10/95	Colombia	filled in	Ráquira	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
232	AY192382	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C42/98	Colombia	filled in	Purísima	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
233	AY192383	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C34/97	Colombia	filled in	Ciénaga de Oro	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
234	AY192384	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C25/97	Colombia	filled in	Cartagena	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
235	AY192385	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C22/96	Colombia	filled in	Saravena	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
236	AY192386	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C13/96	Colombia	filled in	Sopó	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
237	AY192387	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C46/99	Colombia	filled in	Cereté	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
238	AY192388	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C49/99	Colombia	filled in	Estanislao	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
239	AY192389	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C50/99	Colombia	filled in	Malambo	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
240	AY192390	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C55/00	Colombia	filled in	Retén	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
241	AY192391	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C60/01	Colombia	filled in	Ciénaga	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
242	AY192392	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C62/02	Colombia	filled in	Ciénaga	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
243	AY192393	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C58/01	Colombia	filled in	Soledad	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
244	AY192394	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C61/01	Colombia	filled in	Barranquilla	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
245	AY192395	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C57/01	Colombia	filled in	Sierra Nevada	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
246	AY192396	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C63/02	Colombia	filled in	Sincé	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
247	AY192397	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	02-Mar-03	25-Jul-16	-	12655080	C59/01	Colombia	filled in	Vallrdupar	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
248	AY192399	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	H06/99	Colombia	filled in	Ciénaga	filled in	1999	filled in	1999	filled in	1999	updated	Homo sapiens	filled in		no	no	12655080	unchanged	
249	AY192400	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	H05/97	Colombia	filled in	Montería	filled in	1997	filled in	1997	filled in	1997	updated	Homo sapiens	filled in		no	no	12655080	unchanged	
250	AY192401	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	C39/98	Colombia	filled in	Cereté	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
251	AY192402	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	H01/94	Colombia	filled in	Vallrdupar	filled in	1994	filled in	1994	filled in	1994	updated	Homo sapiens	filled in		no	no	12655080	unchanged	
252	AY192403	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	C38/98	Colombia	filled in	Montería	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
253	AY192404	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	C40/98	Colombia	filled in	Momil	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
254	AY192405	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	C54/00	Colombia	filled in	Barranquilla	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
255	AY192406	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	C53/99	Colombia	filled in	San Juan	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
256	AY192408	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	C01/94	Colombia	filled in	Subachoque	filled in	1994	filled in	1994	filled in	1994	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
257	AY192409	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	C04/95	Colombia	filled in	Villapinzón	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
258	AY192410	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	C07/95	Colombia	filled in	Soracá	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
259	AY192411	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	C05/95	Colombia	filled in	Puerto Rondón	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
260	AY192412	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	C03/94	Colombia	filled in	Calera	filled in	1994	filled in	1994	filled in	1994	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
261	AY192413	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	C32/97	Colombia	filled in	Vallrdupar	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
262	AY192415	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2003	258	04-Feb-03	24-Jul-16	-	12655080	C44/98	Colombia	filled in	Aserradero	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
308	AY649914	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C54/99	Colombia	unchanged	Barranquilla	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
309	AY649915	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C42/97	Colombia	unchanged	San Antero	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
310	AY649916	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C51/98	Colombia	unchanged	Momil	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
311	AY649917	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C48/98	Colombia	unchanged	Montería	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
312	AY649918	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C49/98	Colombia	unchanged	Sabaneta	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
313	AY649919	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C41/97	Colombia	unchanged	Cartagena	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
314	AY649920	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C50/98	Colombia	unchanged	Purísima	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
315	AY649921	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C52/98	Colombia	unchanged	San Andrés	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
316	AY649922	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C40/97	Colombia	unchanged	San Antero	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
317	AY649923	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C38/97	Colombia	unchanged	Montería	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
318	AY649924	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C39/97	Colombia	unchanged	Montería	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
319	AY649925	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C47/98	Colombia	unchanged	Malagana	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
320	AY649926	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C44/97	Colombia	unchanged	Montería	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
321	AY649927	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C43/97	Colombia	unchanged	Momil	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
322	AY649928	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C46/98	Colombia	unchanged	Sahagun	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
323	AY649929	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	F11/01	Colombia	unchanged	Polo Nuevo	filled in	2001	filled in	2001	filled in	2001	updated	Urocyon cinereoargenteus	filled in		no	no	15962560	unchanged	
324	AY649930	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	F09/00	Colombia	unchanged	Palmar de Varela	filled in	2000	filled in	2000	filled in	2000	updated	Urocyon cinereoargenteus	filled in		no	no	15962560	unchanged	
325	AY649931	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C58/00	Colombia	unchanged	Pivijay	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
326	AY649932	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	C57/00	Colombia	unchanged	Barranquilla	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	filled in		no	no	15962560	unchanged	
327	AY649933	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	F01/00	Colombia	unchanged	Manatí	filled in	2000	filled in	2000	filled in	2000	updated	Urocyon cinereoargenteus	filled in		no	no	15962560	unchanged	
328	AY649934	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	F02/00	Colombia	unchanged	Aracataca	filled in	2000	filled in	2000	filled in	2000	updated	Urocyon cinereoargenteus	filled in		no	no	15962560	unchanged	
329	AY649935	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	F03/00	Colombia	unchanged	Polo Nuevo	filled in	2000	filled in	2000	filled in	2000	updated	Urocyon cinereoargenteus	filled in		no	no	15962560	unchanged	
330	AY649936	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	F04/00	Colombia	unchanged	Zona Bananera	filled in	2000	filled in	2000	filled in	2000	updated	Urocyon cinereoargenteus	filled in		no	no	15962560	unchanged	
331	AY649937	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	F05/00	Colombia	unchanged	Santo Tomas	filled in	2000	filled in	2000	filled in	2000	updated	Urocyon cinereoargenteus	filled in		no	no	15962560	unchanged	
332	AY649938	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	F06/00	Colombia	unchanged	Campo de la Cruz	filled in	2000	filled in	2000	filled in	2000	updated	Urocyon cinereoargenteus	filled in		no	no	15962560	unchanged	
333	AY649939	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2004	258	07-Jul-04	26-Jul-16	-	15962560	F07/00	Colombia	unchanged	Fundacion	filled in	2000	filled in	2000	filled in	2000	updated	Urocyon cinereoargenteus	filled in		no	no	15962560	unchanged	
